genome_id	genome_name	accession	annotation	feature_type	patric_id	refseq_locus_tag	start	end	strand	na_length	gene	product	plfam_id	pgfam_id
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.583	HP0557	591530	592468	-	939		Acetyl-coenzyme A carboxyl transferase alpha chain (EC 6.4.1.2)	PLF_209_00000329	PGF_05399159
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.584	HP0558	592491	593732	-	1242		3-oxoacyl-[acyl-carrier-protein] synthase, KASII (EC 2.3.1.179)	PLF_209_00000190	PGF_06652053
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.585	HP0559	594037	594273	-	237		Acyl carrier protein	PLF_209_00000303	PGF_07487229
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.586	HP0561	594504	595247	-	744	fabG	3-oxoacyl-[acyl-carrier protein] reductase (EC 1.1.1.100), FadG	PLF_209_00000277	PGF_08693885
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.587	HP0562	595289	595501	-	213	rpsU	SSU ribosomal protein S21p	PLF_209_00000444	PGF_00049866
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.588	HP0563	595602	596852	-	1251		hypothetical protein	PLF_209_00000761	PGF_01887794
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.589	HP0564	597025	597270	+	246		hypothetical protein	PLF_209_00001216	PGF_01868869
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.590	HP0565	597293	597940	-	648		membrane protein ykgB	PLF_209_00001049	PGF_01867550
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.591	HP0566	598047	598868	-	822	dapF	Diaminopimelate epimerase (EC 5.1.1.7)	PLF_209_00000701	PGF_00853991
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.592	HP0567	598984	600030	+	1047		Acid membrane antigen A	PLF_209_00000515	PGF_00206325
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.593	HP0568	600177	601049	-	873		Molybdenum cofactor biosynthesis enzyme and related Fe-S oxidoreductases	PLF_209_00001348	PGF_01869924
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.594	HP0569	601079	602179	-	1101		GTP-binding and nucleic acid-binding protein YchF	PLF_209_00000262	PGF_00007012
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.595	HP0570	602181	603671	-	1491		Cytosol aminopeptidase PepA (EC 3.4.11.1)	PLF_209_00000257	PGF_07629184
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.596	HP0571	603719	604297	-	579		DedA family protein	PLF_209_00000636	PGF_00422690
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.597	HP0572	604312	604851	-	540		Adenine phosphoribosyltransferase (EC 2.4.2.7)	PLF_209_00000766	PGF_00034972
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.598	HP0573	604909	605241	-	333		hypothetical protein	PLF_209_00000561	PGF_00319452
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.599	HP0574	605293	605748	-	456		Ribose-5-phosphate isomerase B (EC 5.3.1.6)	PLF_209_00001012	PGF_01724713
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.600	HP0575	605769	606467	-	699		putative membrane protein	PLF_209_00000993	PGF_10524582
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.601	HP0576	606476	607348	-	873		Signal peptidase I (EC 3.4.21.89)	PLF_209_00006531	PGF_05785543
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.602	HP0577	607348	608226	-	879		Methenyltetrahydrofolate cyclohydrolase (EC 3.5.4.9) / Methylenetetrahydrofolate dehydrogenase (NADP+) (EC 1.5.1.5)	PLF_209_00000922	PGF_00020984
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.603	HP0578	608300	610336	-	2037		Phosphoglycerol transferase	PLF_209_00000706	PGF_01887544
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.604	HP0579	610342	610896	-	555		hypothetical protein	PLF_209_00001227	PGF_01868940
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.605	HP0580	610903	612021	-	1119		3-deoxy-D-manno-octulosonic acid hydrolase	PLF_209_00000305	PGF_00070821
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.606	HP0581	611997	613016	-	1020		Dihydroorotase (EC 3.5.2.3)	PLF_209_00000361	PGF_00423382
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.607	HP0582	613020	613574	-	555		putative TonB-dependent receptor	PLF_209_00000805	PGF_10404334
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.608		613600	613875	+	276		hypothetical protein	PLF_209_00001624	PGF_00236510
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.609	HP0583	613978	614823	-	846		hypothetical protein	PLF_209_00000077	PGF_01887870
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.610	HP0584	614856	615227	-	372		Flagellar motor switch protein FliN	PLF_209_00000545	PGF_01467232
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.611	HP0585	615309	615959	-	651		Endonuclease III (EC 4.2.99.18)	PLF_209_00000845	PGF_08394843
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.612		615962	616192	-	231		hypothetical protein	PLF_209_00001201	PGF_01868840
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.613	HP0586	616194	619127	-	2934		Uncharacterized membrane-anchored protein HP0586	PLF_209_00033244	PGF_03082131
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.614	HP0587	619084	620034	+	951		Murein endolytic transglycosylase MltG	PLF_209_00000945	PGF_01534078
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.615	HP0588	620219	620560	+	342	oorD	2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase, delta subunit, ferredoxin-like 4Fe-4S binding protein (EC 1.2.7.-)	PLF_209_00000696	PGF_01170509
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.616	HP0589	620560	621687	+	1128	oorA	2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase, alpha subunit (EC 1.2.7.-)	PLF_209_00000326	PGF_00407246
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.617	HP0590	621689	622510	+	822	oorB	2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase, beta subunit (EC 1.2.7.-)	PLF_209_00000465	PGF_03977347
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.618	HP0591	622510	623070	+	561	oorC	2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase, gamma subunit (EC 1.2.7.-)	PLF_209_00000383	PGF_03197417
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.619	HP0592	623230	626172	+	2943		Type III restriction-modification system restriction subunit (EC 3.1.21.5)	PLF_209_00001744	PGF_05298294
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.620	HP0593	626246	628042	+	1797		Type III restriction-modification system methylation subunit (EC 2.1.1.72)	PLF_209_00036824	PGF_00063471
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.621	HP0594	628139	628303	+	165		hypothetical protein	PLF_209_00001141	PGF_01868375
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.622	HP0595	628313	629785	+	1473		ATP/GTP-binding protein	PLF_209_00000739	PGF_00020644
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.623		629982	630101	-	120		hypothetical protein	PLF_209_00001278	PGF_01869272
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.624	HP0596	630199	630837	+	639		hypothetical protein	PLF_209_00001165	PGF_01868628
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.625	HP0597	630840	632819	-	1980		Multimodular transpeptidase-transglycosylase (EC 2.4.1.129) (EC 3.4.-.-)	PLF_209_00000472	PGF_05982667
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.626	HP0598	632820	633941	-	1122		8-amino-7-oxononanoate synthase (EC 2.3.1.47)	PLF_209_00000887	PGF_07541421
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.627	HP0599	633964	635265	-	1302		methyl-accepting chemotaxis protein (MCP)	PLF_209_00000820	PGF_01888192
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.628	HP0600	635337	636881	-	1545		multidrug resistance protein (spaB)	PLF_209_00001451	PGF_00401555
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.629	HP0601	637282	638814	+	1533		Flagellin	PLF_209_00000261	PGF_00005635
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.630	HP0602	638932	639588	+	657		Endonuclease III (EC 4.2.99.18)	PLF_209_00000488	PGF_12908847
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.631	HP0603	639585	640202	+	618		hypothetical protein	PLF_209_00001191	PGF_01868823
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.632	HP0604	640271	641290	+	1020	hemE	Uroporphyrinogen III decarboxylase (EC 4.1.1.37)	PLF_209_00000299	PGF_04139053
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.633	HP0605	641299	642732	+	1434		Multidrug efflux system, outer membrane factor lipoprotein => CmeD	PLF_209_00000777	PGF_00037219
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.634	HP0606	642743	643447	+	705		Multidrug efflux system, membrane fusion component => CmeE	PLF_209_00000760	PGF_03095653
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.635	HP0607	643460	646546	+	3087		Multidrug efflux system, inner membrane proton/drug antiporter (RND type) => CmeF	PLF_209_00000516	PGF_00029593
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.636	HP0608	646543	647112	+	570		hypothetical protein	PLF_209_00000988	PGF_01889254
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.637	HP0609	647257	650973	+	3717		putative vacuolating cytotoxin (VacA) paralog	PLF_209_00000096	PGF_00411374
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.638	HP0610	650987	656818	+	5832		putative vacuolating cytotoxin (VacA) paralog	PLF_209_00000096	PGF_00411374
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.639	HP0611	656878	657387	-	510		hypothetical protein	PLF_209_00002035	PGF_05576363
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.640	HP0612	657395	657634	-	240		hypothetical protein	PLF_209_00002035	PGF_05576363
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.641	HP0613	657634	658335	-	702		ABC transporter, ATP-binding protein	PLF_209_00000124	PGF_00865744
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.642	HP0614	658630	658962	-	333		hypothetical protein	PLF_209_00001267	PGF_01869190
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.643	HP0615	659069	661039	-	1971	ligA	DNA ligase (NAD(+)) (EC 6.5.1.2)	PLF_209_00000145	PGF_04333086
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.644	HP0616	661117	662058	+	942		Chemotaxis protein CheV (EC 2.7.3.-)	PLF_209_00000486	PGF_01496598
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.645	HP0617	662093	663826	+	1734	aspS	Aspartyl-tRNA synthetase (EC 6.1.1.12) @ Aspartyl-tRNA(Asn) synthetase (EC 6.1.1.23)	PLF_209_00000143	PGF_00982259
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.646	HP0618	663843	664418	+	576	adk	Adenylate kinase (EC 2.7.4.3)	PLF_209_00000357	PGF_04244475
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.647		664443	665048	+	606		putative lipopolysaccharide biosynthesis protein	PLF_209_00000001	PGF_01867202
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.648		665045	665695	+	651		putative lipopolysaccharide biosynthesis protein	PLF_209_00000001	PGF_01867202
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.649	HP0620	665747	666268	+	522		Inorganic pyrophosphatase (EC 3.6.1.1)	PLF_209_00000795	PGF_01922063
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.650		666274	666435	-	162		hypothetical protein	PLF_209_00053624	PGF_12855917
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.651	HP0621	666410	668659	-	2250		Recombination inhibitory protein MutS2	PLF_209_00000044	PGF_03940918
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.652	HP0622	668659	669021	-	363		hypothetical protein	PLF_209_00001045	PGF_01867511
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.653	HP0623	669021	670370	-	1350	murC	UDP-N-acetylmuramate--L-alanine ligase (EC 6.3.2.8)	PLF_209_00033449	PGF_00063999
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.654	HP0624	670363	671490	-	1128		N-succinyl-L,L-diaminopimelate aminotransferase (EC 2.6.1.17), type 2	PLF_209_00000317	PGF_00024232
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.655	HP0625	671610	672689	+	1080	ispG	(E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase (flavodoxin) (EC 1.17.7.3)	PLF_209_00000188	PGF_00426236
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.656	HP0626	672692	673897	+	1206		2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase (EC 2.3.1.117)	PLF_209_00000325	PGF_00020173
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.657	HP0627	673909	674241	+	333		hypothetical protein	PLF_209_00000553	PGF_08225224
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.658	HP0628	674290	674967	+	678		hypothetical protein	PLF_209_00000553	PGF_08225224
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.659	HP0629	675124	677169	+	2046		RloF	PLF_209_00000047	PGF_00803483
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.660	HP0630	677214	677798	-	585		putative modulator of drug activity MdaB	PLF_209_00001378	PGF_00409790
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.661	HP0631	677958	679112	+	1155		Quinone-reactive Ni/Fe-hydrogenase small chain (EC 1.12.5.1)	PLF_209_00000103	PGF_00046135
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.662	HP0632	679122	680858	+	1737		Quinone-reactive Ni/Fe-hydrogenase large chain (EC 1.12.5.1)	PLF_209_00000226	PGF_00046134
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.663	HP0633	680871	681545	+	675		Quinone-reactive Ni/Fe hydrogenase, cytochrome b subunit	PLF_209_00000526	PGF_01763350
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.664	HP0634	681542	682078	+	537		Hydrogenase maturation protease	PLF_209_00000288	PGF_07515146
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.665	HP0635	682080	683618	+	1539		Protein hydE	PLF_209_00042044	PGF_07972399
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.666		683623	683736	-	114		hypothetical protein	PLF_209_00001041	PGF_01867470
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.667	HP0636	683739	683981	-	243		hypothetical protein	PLF_209_00001041	PGF_01867470
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.668	HP0637	684146	684598	-	453		hypothetical protein	PLF_209_00000428	PGF_01886053
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.669	HP0638	684774	685691	+	918		Outer membrane protein	PLF_209_00001948	PGF_01875225
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.670	HP0639	685734	686414	-	681		7-cyano-7-deazaguanine synthase (EC 6.3.4.20)	PLF_209_00000697	PGF_00625415
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.671	HP0640	686477	687685	+	1209		CCA tRNA nucleotidyltransferase (EC 2.7.7.72)	PLF_209_00000646	PGF_08398205
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.672	HP0641	687708	687926	+	219		hypothetical protein	PLF_209_00001298	PGF_08225224
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.673	HP0642	687928	688581	+	654		Oxygen-insensitive NAD(P)H nitroreductase (EC 1.-.-.-) / Dihydropteridine reductase (EC 1.5.1.34)	PLF_209_00000036	PGF_00028947
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.674	HP0643	688746	690065	+	1320	gltX	Glutamyl-tRNA(Gln) synthetase (EC 6.1.1.24)	PLF_209_00000137	PGF_00008342
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.675	HP0644	690062	690355	+	294		Cell division integral membrane protein, YggT and half-length relatives	PLF_209_00001147	PGF_03081665
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.676	HP0645	690364	692046	+	1683		Soluble lytic murein transglycosylase (EC 4.2.2.n1)	PLF_209_00000269	PGF_04582196
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.677	HP0646	692043	692864	+	822		UTP--glucose-1-phosphate uridylyltransferase (EC 2.7.7.9)	PLF_209_00000380	PGF_00064393
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.678	HP0647	692876	693283	+	408		hypothetical protein	PLF_209_00001228	PGF_01868944
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.679	HP0648	693286	694554	+	1269		UDP-N-acetylglucosamine 1-carboxyvinyltransferase (EC 2.5.1.7)	PLF_209_00000297	PGF_00900122
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.680	HP0649	694612	696018	+	1407	aspA	Aspartate ammonia-lyase (EC 4.3.1.1)	PLF_209_00000450	PGF_00066854
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.681	HP0650	696024	696653	+	630		hypothetical protein	PLF_209_00001157	PGF_01868541
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.682	HP0651	696662	698092	-	1431		Alpha-(1,3/1,4)-L-fucosyltransferase	PLF_209_00000012	PGF_00045693
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.683	HP0652	698132	698755	-	624		Phosphoserine phosphatase (EC 3.1.3.3)	PLF_209_00000290	PGF_03116802
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.684	HP0653	698770	699273	-	504		Bacterial non-heme ferritin (EC 1.16.3.2)	PLF_209_00000950	PGF_06077968
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.685	HP0654	699570	700652	+	1083		Aminodeoxyfutalosine synthase (EC 2.5.1.120)	PLF_209_00000133	PGF_00053078
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.686	HP0655	700825	703485	+	2661		Outer membrane protein assembly factor YaeT	PLF_209_00000397	PGF_07253156
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.687	HP0656	703487	704548	+	1062		Cyclic dehypoxanthine futalosine synthase (EC 1.21.98.1)	PLF_209_00000452	PGF_00419900
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.688	HP0657	704554	705852	+	1299		FIG015287: Zinc protease	PLF_209_00035066	PGF_07052796
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.689	HP0658	705852	707276	+	1425	gatB	Aspartyl-tRNA(Asn) amidotransferase subunit B (EC 6.3.5.6) @ Glutamyl-tRNA(Gln) amidotransferase subunit B (EC 6.3.5.7)	PLF_209_00000255	PGF_00067554
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.690	HP0659	707276	708520	+	1245		hypothetical protein	PLF_209_00017354	PGF_08225224
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.691	HP0660	708530	709546	+	1017		Putative periplasmic protein	PLF_209_00001010	PGF_01867249
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.692	HP0661	709533	709964	+	432	rnhA	Ribonuclease HI (EC 3.1.26.4)	PLF_209_00000476	PGF_09258168
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.693	HP0662	709976	710695	+	720	rnc	Ribonuclease III (EC 3.1.26.3)	PLF_209_00002873	PGF_03790040
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.694	HP0663	710692	711789	+	1098		Chorismate synthase (EC 4.2.3.5)	PLF_209_00000159	PGF_00417840
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.695	HP0664	711827	712342	+	516		hypothetical protein	PLF_209_00000860	PGF_01888352
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.696	HP0665	712342	713715	+	1374		Coproporphyrinogen III oxidase, oxygen-independent (EC 1.3.99.22)	PLF_209_00000174	PGF_00419628
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.697	HP0666	713712	715013	+	1302		Putative oxidoreductase ferredoxin-type protein, clusters with CPO	PLF_209_00000686	PGF_00042853
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.698	HP0667	715089	715346	+	258		hypothetical protein	PLF_209_00001951	PGF_08225224
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.699	HP0668	715384	717144	+	1761		hypothetical protein	PLF_209_00001951	PGF_08225224
85962.8	Helicobacter pylori 26695	NC_000915	PATRIC	CDS	fig|85962.8.peg.700	HP0669	717122	719860	+	2739		hypothetical protein	PLF_209_00001951	PGF_08225224
